RECV_CPLT_DM,NPA_CL,EVT_STAT_CD,EVT_CL_CD,RPTER_SEX,HPPN_OLD_ADDR,HPPN_X,HPPN_Y
1588821093,13,10,215,1,대전광역시 서구 둔산동(행정:둔산3동) 2285,127.40221,36.34902
1588746107,13,10,215,2,대전광역시 서구 둔산동(행정:둔산2동) 1143,127.3806,36.34544
1588227793,13,10,215,2,대전광역시 유성구 지족동(노은1동) 910-20(502호),127.31968,36.37509
1588238126,13,10,215,2,대전광역시 중구 문화동(행정:문화1동) 311-3,127.40705,36.31981
1588586609,13,10,215,2,대전광역시 중구 중촌동(행정:중촌동) 16-1,127.41139,36.33727
1588640371,13,10,215,1,0,127.40466,36.341686
1588898749,13,10,215,1,대전광역시 동구 삼정동(행정:판암1동) 97-28,127.471954,36.326935
1588901485,13,10,215,2,대전광역시 대덕구 오정동(행정:오정동) 61-10,127.41167,36.358612
1588904481,13,10,215,1,대전광역시 유성구 추목동(신성동) 137-3,127.35611,36.412777
1588906104,13,10,215,1,대전광역시 서구 갈마동(행정:갈마2동) 1409,127.377686,36.3427
1588909121,13,10,215,1,대전광역시 유성구 반석동(행정:노은2동) 579,127.31925,36.388565
1588135801,13,10,215,2,대전광역시 서구 도마동(도마2동) 145-18,127.379234,36.314175
1588566453,13,10,215,1,대전광역시 서구 갈마동(행정:갈마2동) 343-1,127.37076,36.34946
1588604518,13,10,215,2,대전광역시 중구 태평동(행정:태평2동) 422-7,127.38886,36.31685
1588658289,13,10,215,2,대전광역시 유성구 지족동(행정:노은1동) 23,127.32609,36.373936
1588920643,13,10,215,1,대전광역시 대덕구 송촌동(행정:송촌동) 495-10,127.44327,36.364006
1588920677,13,10,215,2,대전광역시 서구 월평동(행정:월평2동) 271,127.37693,36.36016
1588123541,13,10,215,2,대전광역시 중구 문화동(행정:문화1동) 311-79,127.404976,36.320103
1588229856,13,10,215,2,대전광역시 유성구 송강동(행정:구즉동) 200-4,127.38538,36.42891
1588737114,13,10,215,1,대전광역시 서구 둔산동(행정:둔산2동) 950,127.380486,36.3583
1588747766,13,10,215,2,대전광역시 서구 둔산동(둔산1동) 1501(V 남원프라자),127.389854,36.35097
1588748253,13,10,215,2,대전광역시 유성구 봉명동(행정:온천1동) 468-3,127.33782,36.35438
1588823704,13,10,215,2,대전광역시 서구 관저동(행정:관저2동) 1398,127.3431,36.29818
1588828077,13,10,215,2,대전광역시 중구 문화동(행정:문화1동) 11-37,127.41575,36.315155
1588136902,13,10,215,2,대전광역시 서구 관저동(행정:관저2동) 1952-5,127.32596,36.296288
1588737394,13,10,215,1,대전광역시 유성구 탑립동(행정:관평동) 산26-8,127.40446,36.40922
1588748743,13,10,215,1,대전광역시 서구 가수원동(행정:가수원동) 789-17,127.353455,36.30103
1588749371,13,10,215,2,대전광역시 서구 둔산동(둔산2동) 1346,127.38093,36.3558
1588835707,13,10,215,1,대전광역시 동구 가양동(행정:가양1동) 577-17,127.44026,36.33898
1588556774,13,10,215,2,대전광역시 유성구 덕명동(행정:온천1동) 609-2,127.30448,36.34521
1588155643,13,10,215,2,대전광역시 유성구 지족동(행정:노은1동) 921,127.32307,36.37584
1588307694,13,10,215,2,대전광역시 중구 선화동(행정:은행선화동) 362-22,127.414925,36.32585
1588222254,13,10,215,1,대전광역시 중구 오류동(행정:오류동) 151-8,127.410736,36.323025
1588233178,13,10,215,2,대전광역시 서구 탄방동(탄방동) 1301,127.401566,36.34875
1588686925,13,10,215,1,대전광역시 유성구 전민동(행정:전민동) 325-3,127.404236,36.399437
1588728988,13,10,215,1,대전광역시 유성구 죽동(행정:노은2동) 629,127.32538,36.378742
1588729059,13,10,215,2,대전광역시 중구 산성동(행정:산성동) 141-7,127.38845,36.31199
1588785433,13,10,215,1,0,127.40466,36.341686
1588233544,13,10,215,2,대전광역시 서구 탄방동(행정:탄방동) 642,127.38407,36.343605
1588729753,13,10,215,2,대전광역시 동구 인동(행정:신인동),127.44081,36.32172
1588784766,13,10,215,1,0,127.40466,36.341686
1588814341,13,10,215,2,대전광역시 유성구 장대동(행정:온천2동) 479,127.33306,36.36133
1588814846,13,10,215,2,대전광역시 유성구 장대동(행정:온천2동) 282-15,127.33541,36.35812
1588834991,13,10,215,1,대전광역시 동구 가양동(행정:가양1동) 577-17,127.44026,36.33898
1588838940,13,10,215,1,대전광역시 유성구 탑립동(행정:관평동) 838,127.41334,36.41851
1588234789,13,10,215,2,대전광역시 유성구 지족동(노은1동) 910-20(502호),127.31968,36.37509
1588753294,13,10,215,2,대전광역시 대덕구 법동(행정:법1동) 372,127.42903,36.37142
1588818024,13,10,215,1,대전광역시 유성구 장동(행정:신성동) 84-20,127.36408,36.384346
1588141024,13,10,215,2,대전광역시 유성구 전민동(전민동) 466-3(엑스포코아2층엑스포출),127.4057,36.39999
1588214243,13,10,215,2,세종특별자치시 세종시 새롬동(행정:새롬동) 341-42,127.254105,36.483894
1588420574,13,10,215,1,0,127.40466,36.341686
1588561340,13,10,215,1,대전광역시 서구 둔산동(둔산1동) 1419(대덕매트로존 3층 충청외과),127.387245,36.349964
1588562132,13,10,215,1,대전광역시 대덕구 송촌동(행정:송촌동) 556-16,127.44653,36.35986
1588903736,13,10,215,2,대전광역시 중구 선화동(행정:은행선화동) 143-20,127.41754,36.33508
1588905067,13,10,215,1,대전광역시 중구 문화동(행정:문화1동) 316-25,0.0,0.0
1588913768,13,10,215,1,대전광역시 중구 중촌동(행정:중촌동) 253-3,127.40456,36.34169
1587948010,13,10,215,1,대전광역시 유성구 용산동(행정:관평동) 684,127.399506,36.420597
1587350198,13,10,215,2,대전광역시 동구 삼괴동(행정:산내동) 137,127.479225,36.25681
1587442870,13,10,215,1,대전광역시 동구 용전동(행정:용전동) 63-3,127.436615,36.35029
1587944699,13,10,215,1,0,127.40466,36.341686
1587945294,13,10,215,1,대전광역시 대덕구 문평동(행정:목상동) 48-15,127.397095,36.447132
1587350359,13,10,215,2,0,127.40466,36.341686
1587606944,13,10,215,1,대전광역시 유성구 가정동(행정:신성동) 161,127.366264,36.38191
1588047819,13,10,215,2,대전광역시 동구 자양동(행정:자양동) 59-5,127.44671,36.344707
1587443702,13,10,215,1,대전광역시 대덕구 목상동(행정:목상동),127.41204,36.44876
1587519460,13,10,215,2,대전광역시 대덕구 상서동(행정:덕암동) 833-6,127.424034,36.433773
1587545483,13,10,215,2,0,127.40466,36.341686
1587546144,13,10,215,2,충청북도 청주시 서원구 산남동(행정:산남동) 1102,127.47127,36.6101
1587689039,13,10,215,2,대전광역시 서구 둔산동,127.40221,36.34902
1588073428,13,10,215,2,대전광역시 유성구 원신흥동(행정:원신흥동) 537-1,127.33977,36.33772
1588078005,13,10,215,2,대전광역시 유성구 봉명동(원신흥동) 1037,127.345085,36.345818
1588078542,13,10,215,1,대전광역시 유성구 봉명동(행정:원신흥동) 1037,127.34508,36.34589
1587373950,13,10,215,1,대전광역시 대덕구 오정동(행정:오정동),127.40698,36.35905
1587546643,13,10,215,1,대전광역시 서구 관저동(행정:관저2동) 1595,127.34243,36.2933
1587607959,13,10,215,1,대전광역시 유성구 가정동(행정:신성동) 161,127.366264,36.38191
1587608143,13,10,215,1,대전광역시 서구 둔산동(둔산2동) 950,127.38039,36.35827
1587703715,13,10,215,2,대전광역시 동구 가양동(행정:가양2동) 47-3,127.45327,36.354225
1587722171,13,10,215,1,대전광역시 유성구 교촌동(진잠동) 411-6,127.30722,36.307777
1588082482,13,10,215,2,대전광역시 유성구 봉명동(원신흥동) 1037,127.345085,36.345818
1587434293,13,10,215,1,대전광역시 유성구 봉명동(행정:온천1동) 536-8,127.34302,36.355816
1587533796,13,10,215,2,대전광역시 중구 문화동(행정:문화1동) 1-48,127.408005,36.31846
1587608172,13,10,215,2,충청북도 청주시 서원구 산남동(행정:산남동) 1102,127.47127,36.6101
1587608863,13,10,215,2,충청북도 청주시 서원구 산남동(행정:산남동) 1102,127.47127,36.6101
1587722306,13,10,215,1,0,127.40466,36.341686
1587878690,13,10,215,1,0,127.40466,36.341686
1588107500,13,10,215,1,0,127.40466,36.341686
1588108469,13,10,215,1,0,127.40466,36.341686
1587521697,13,10,215,2,대전광역시 서구 괴정동(행정:괴정동) 60-2,127.38472,36.339584
1587522106,13,10,215,1,대전광역시 동구 인동(행정:신인동),127.44081,36.32172
1587692687,13,10,215,1,대전광역시 서구 관저동(행정:관저2동) 1110,127.33415,36.301174
1587740540,13,10,215,2,대전광역시 서구 탄방동(행정:탄방동) 610,127.381386,36.344746
1587790960,13,10,215,3,대전광역시 서구 내동(내동) 160-15,127.371666,36.334167
1587879261,13,10,215,1,대전광역시 동구 판암동(행정:판암1동) 327,127.457756,36.3155
1587342369,13,10,215,1,대전광역시 중구 문화동(행정:문화1동) 141,127.40879,36.31109
1587436344,13,10,215,2,대전광역시 대덕구 법동(행정:법2동) 191-1,127.4314,36.36969
1587522572,13,10,215,1,대전광역시 서구 도안동(행정:가수원동) 879,127.340225,36.330364
1587610225,13,10,215,1,0,127.40466,36.341686
1587714466,13,10,215,2,대전광역시 중구 선화동,127.41553,36.339577
1588033232,13,10,215,1,0,127.40466,36.341686
1588041166,13,10,215,2,대전광역시 서구 관저동(행정:관저1동) 984,127.33963,36.309525
1587312641,13,10,215,1,0,127.40466,36.341686
1587523783,13,10,215,2,대전광역시 대덕구 와동(행정:회덕동) 378-2,127.42329,36.399555
1587610342,13,10,215,1,0,127.40466,36.341686
1587714635,13,10,215,2,대전광역시 중구 문화동(행정:문화1동),127.41404,36.32247
1587715241,13,10,215,2,대전광역시 대덕구 석봉동(행정:석봉동) 183-2,127.425705,36.447193
1587791790,13,10,215,3,대전광역시 서구 내동(내동) 160-15,127.371666,36.334167
1587344372,13,10,215,1,충청남도 천안시 서북구 두정동(행정:부성1동) 1159,127.14122,36.83697
1587448021,13,10,215,1,충청남도 논산시 강경읍 홍교리(행정:강경읍) 33,127.01527,36.16407
1587524537,13,10,215,1,대전광역시 대덕구 문평동(목상동) 48-11,127.4011,36.447147
1587611405,13,10,215,2,대전광역시 서구 복수동(행정:복수동) 292-14,127.37297,36.308758
1587611793,13,10,215,1,0,127.40466,36.341686
1587954221,13,10,215,1,대전광역시 유성구 신봉동(신성동) 5-11,127.34078,36.412903
1587956298,13,10,215,2,0,127.40466,36.341686
1587956960,13,10,215,2,0,127.40466,36.341686
1587960849,13,10,215,2,대전광역시 서구 복수동(행정:복수동) 616,127.3814,36.29964
1587970230,13,10,215,1,0,127.40466,36.341686
1587438031,13,10,215,2,대전광역시 유성구 복용동(행정:온천1동) 597-1,127.31613,36.343246
1587448897,13,10,215,2,대전광역시 동구 원동(중앙동) 51-1(V 조흥은행빌딩),127.43318,36.32956
1587622538,13,10,215,1,대전광역시 서구 둔산동(행정:둔산2동) 950,127.380486,36.3583
1587695452,13,10,215,1,대전광역시 유성구 죽동(행정:노은2동) 629,127.32538,36.378742
1587958444,13,10,215,2,0,127.40466,36.341686
1587965338,13,10,215,3,대전광역시 대덕구 신탄진동(신탄진동) 141-4,127.43083,36.45
1587966234,13,10,215,1,0,127.40466,36.341686
1587967340,13,10,215,1,0,127.40466,36.341686
1587345855,13,10,215,1,대전광역시 유성구 지족동(행정:노은3동) 1042,127.30367,36.38102
1587378288,13,10,215,2,대전광역시 서구 관저동(관저1동) 990(대자연아파트 109동 1103호),127.338646,36.304977
1587438598,13,10,215,2,대전광역시 서구 관저동(행정:관저2동) 1524,127.336464,36.29772
1587602252,13,10,215,2,대전광역시 서구 도안동(가수원동) 966,127.3425,36.328056
1587612599,13,10,215,2,대전광역시 서구 복수동(행정:복수동) 292-14,127.37297,36.308758
1587707718,13,10,215,2,0,127.40466,36.341686
1587970276,13,10,215,1,대전광역시 동구 홍도동(행정:홍도동) 848-1,127.41886,36.346127
1587980602,13,10,215,2,대전광역시 서구 괴정동(행정:괴정동) 116-40,127.378975,36.33839
1587368715,13,10,215,1,대전광역시 대덕구 송촌동(행정:송촌동),127.44226,36.36338
1587428240,13,10,215,2,대전광역시 서구 둔산동(행정:둔산2동) 950,127.380486,36.3583
1587527074,13,10,215,2,대전광역시 유성구 상대동(행정:원신흥동) 444,127.331825,36.347466
1587624029,13,10,215,2,0,127.40466,36.341686
1587708184,13,10,215,2,0,127.40466,36.341686
1587708152,13,10,215,1,0,127.40466,36.341686
1587708307,13,10,215,2,대전광역시 서구 만년동,127.37632,36.365646
1587974577,13,10,215,2,대전광역시 중구 목동(행정:목동) 360,127.40927,36.33301
1588030827,13,10,215,1,대전광역시 유성구 도룡동(행정:신성동),127.37807,36.38538
1588034270,13,10,215,1,0,127.40466,36.341686
1587429643,13,10,215,2,대전광역시 대덕구 오정동(오정동) 133(한남대학교본교 교환기실1층),127.42468,36.353706
1587727586,13,10,215,1,대전광역시 서구 갈마동(행정:갈마2동) 1493,127.373566,36.34106
1587728211,13,10,215,1,대전광역시 서구 갈마동(행정:갈마2동) 1493,127.373566,36.34106
1587728395,13,10,215,1,대전광역시 서구 갈마동(행정:갈마2동) 1493,127.373566,36.34106
1588039794,13,10,215,1,0,127.40466,36.341686
1588049566,13,10,215,2,대전광역시 유성구 봉명동(행정:온천1동),127.35074,36.35813
1588058238,13,10,215,2,0,127.40466,36.341686
1588075451,13,10,215,2,대전광역시 대덕구 법동(행정:법1동) 372,127.42903,36.37142
1587286658,13,10,215,1,대전광역시 대덕구 비래동(행정:비래동) 426-2,127.44875,36.36821
1587430485,13,10,215,2,대전광역시 유성구 신성동(행정:신성동) 153,127.3497,36.38592
1587515963,13,10,215,1,대전광역시 유성구 전민동(행정:전민동) 462-5,127.40318,36.39991
1587529197,13,10,215,1,대전광역시 서구 내동(행정:내동) 39-20,127.37708,36.334526
1587529625,13,10,215,1,대전광역시 서구 둔산동(행정:둔산2동) 950,127.380486,36.3583
1587604713,13,10,215,1,대전광역시 유성구 탑립동(행정:관평동) 702,127.41001,36.42168
1587699300,13,10,215,2,대전광역시 서구 둔산동(둔산2동) 1167(V 신한은행둔산점),127.378845,36.351063
1587718150,13,10,215,2,대전광역시 동구 가양동(가양2동) 171-4,127.449196,36.346832
1587530060,13,10,215,1,대전광역시 대덕구 대화동(행정:대화동) 289-1,127.4027,36.364044
1587638001,13,10,215,2,대전광역시 동구 천동(행정:효동) 528,127.44951,36.3136
1588064407,13,10,215,2,대전광역시 동구 중동(중앙동) 317,127.43306,36.33132
1588069065,13,10,215,1,0,127.40466,36.341686
1588081292,13,10,215,2,서울특별시 서초구 우면동(행정:양재1동) 221-26,127.01929,37.465317
1588119025,13,10,215,2,대전광역시 유성구 원신흥동(행정:원신흥동) 537-1,127.33977,36.33772
1587271964,13,10,215,2,0,127.40466,36.341686
1587517207,13,10,215,3,대전광역시 서구 관저동(관저1동) 984,127.33806,36.30955
1587517552,13,10,215,1,대전광역시 서구 둔산동(행정:둔산2동) 920,127.3854,36.360943
1587530762,13,10,215,2,대전광역시 대덕구 송촌동(행정:송촌동) 444,127.44003,36.368908
1587542186,13,10,215,1,대전광역시 서구 둔산동(행정:둔산1동) 1510,127.39205,36.34967
1587605759,13,10,215,1,대전광역시 동구 정동(중앙동) 10-1,127.430916,36.33435
1587616862,13,10,215,1,0,127.40466,36.341686
1585018432,13,10,215,2,대전광역시 대덕구 오정동(행정:오정동) 133,127.42026,36.35455
1585136816,13,10,215,1,대전광역시 유성구 관평동(행정:관평동) 907,127.38864,36.4228
1585136911,13,10,215,2,대전광역시 대덕구 법동(행정:법2동) 198-13,127.4321,36.36701
1585197179,13,10,215,1,0,127.40466,36.341686
1585197156,13,10,215,2,대전광역시 대덕구 송촌동(행정:송촌동) 460-2,127.43893,36.366547
1585299381,13,10,215,2,대전광역시 중구 대사동(행정:대사동) 643-52,127.41452,36.31593
1584676127,13,10,215,2,대전광역시 서구 탄방동(행정:탄방동) 602,127.38232,36.3458
1584676333,13,10,215,2,0,127.40466,36.341686
1584676349,13,10,215,2,대전광역시 서구 탄방동(행정:탄방동) 602,127.38232,36.3458
1585001223,13,10,215,1,대전광역시 서구 월평동(행정:월평1동) 955,127.36107,36.354355
1585137334,13,10,215,1,대전광역시 유성구 관평동(행정:관평동) 907,127.38864,36.4228
1585202588,13,10,215,1,대전광역시 대덕구 대화동(행정:대화동) 540-1,127.39964,36.364822
1585202485,13,10,215,2,대전광역시 동구 원동(중앙동) 51-1(V 조흥은행빌딩),127.43318,36.32956
1585205745,13,10,215,2,대전광역시 대덕구 송촌동(행정:송촌동) 292-3,127.443504,36.35477
1585300087,13,10,215,2,대전광역시 서구 월평동(행정:월평1동) 533,127.36417,36.356865
