RECV_DEPT_NM,RECV_CPLT_DM,NPA_CL,EVT_STAT_CD,EVT_CL_CD,RPTER_SEX,HPPN_PNU_ADDR,HPPN_X,HPPN_Y,SME_EVT_YN
충남청,1618906276,19,10,215,2,충청남도 천안시 서북구 불당동 (행정:불당동) 1544,127.10703,36.81481,-1
충남청,1618907890,31,10,215,2,세종특별자치시 세종시 대평동 (행정:대평동) 564-5,127.27813,36.475857,-1
충남청,1618907353,19,10,215,2,충청남도 공주시 이인면 산의리(행정:이인면) 256,127.07207,36.357555,1
충남청,1618364122,19,10,215,1,충청남도 천안시 서북구 와촌동 (행정:봉명동),127.14484,36.81033,-1
충남청,1618364297,19,10,215,2,충청남도 아산시 선장면 신성리(행정:선장면) 132-7,126.883446,36.771526,-1
충남청,1618365087,19,10,215,1,충청남도 아산시 음봉면 삼거리(음봉면) 307-3,127.01259,36.84914,-1
충남청,1618364568,19,10,215,1,충청남도 천안시 동남구 다가동(일봉동) 426-1,127.13531,36.800507,-1
충남청,1618364506,19,10,215,2,충청남도 천안시 서북구 불당동(불당동) 1535-1,127.10872,36.81535,1
충남청,1618916071,19,10,215,2,충청남도 천안시 동남구 청수동 (행정:청룡동) 261,127.156944,36.79113,-1
충남청,1618907564,19,10,215,3,충청남도 서산시 갈산동 (행정:부춘동) 192,126.43187,36.78605,-1
충남청,1618907832,31,10,215,3,세종특별자치시 세종시 부강면 갈산리(부강면) 243-1,127.35898,36.539696,-1
대전청,1618366106,13,10,215,2,0,127.40466,36.341686,-1
충남청,1618366245,19,10,215,2,충청남도 천안시 동남구 청당동(행정:청룡동) 481,127.15611,36.78683,-1
대전청,1618365259,13,10,215,2,0,127.40466,36.341686,-1
충남청,1618918124,19,10,215,1,충청남도 논산시 연산면 임리(연산면) 122-1,127.178375,36.209854,-1
충남청,1618362758,31,10,215,1,세종특별자치시 세종시 어진동 (행정:도담동) 622,127.26845,36.5042,-1
충남청,1618365255,19,10,215,2,충청남도 당진시 합덕읍 운산리(행정:합덕읍) 274-4,126.77179,36.808495,1
충남청,1618365434,19,10,215,1,충청남도 당진시 읍내동 (행정:당진1동) 38-4,126.64018,36.89425,-1
충남청,1618365353,19,10,215,2,충청남도 당진시 합덕읍 운산리(행정:합덕읍) 274-4,126.77179,36.808495,1
충남청,1618365702,19,10,215,1,충청남도 공주시 정안면 사현리(정안면) 260-1,127.12407,36.62418,-1
충남청,1618363718,19,10,215,2,충청남도 천안시 서북구 성정동 (행정:성정2동) 1309,127.14027,36.82848,1
충남청,1618362958,19,10,215,1,충청남도 서산시 죽성동 (행정:석남동) 74-1,126.44748,36.74593,-1
충남청,1618363806,19,10,215,2,충청남도 천안시 서북구 성정동 (행정:성정2동) 1309,127.14027,36.82848,1
충남청,1618363989,19,10,215,1,충청남도 아산시 탕정면 동산리(행정:탕정면) 213-2,127.08711,36.826427,-1
충남청,1618363996,19,10,215,1,0,0.0,0.0,-1
충남청,1619049079,19,10,215,1,충청남도 공주시 유구읍 석남리(행정:유구읍) 386,126.95025,36.551857,-1
충남청,1618890154,19,10,215,3,충청남도 천안시 서북구 차암동 (행정:부성2동) 426,127.10822,36.842697,-1
충남청,1618650060,19,10,215,3,충청남도 아산시 용화동 (행정:온양5동) 1471,127.00857,36.77147,-1
충남청,1618667495,19,10,215,1,서울특별시 양천구 신정동 (행정:신정7동) 171-61,126.86847,37.509045,-1
충남청,1619050088,31,10,215,3,세종특별자치시 세종시 어진동(도담동) 560,127.26278,36.505,-1
충남청,1618655666,19,10,215,1,충청남도 아산시 도고면 기곡리(행정:도고면) 326-5,126.8886,36.759926,-1
충남청,1618667495,8,10,215,1,서울특별시 양천구 신정동 (행정:신정7동) 171-61,126.86847,37.509045,-1
충남청,1618986626,19,10,215,2,충청남도 서산시 예천동 (행정:석남동) 1262-1,126.44973,36.77383,-1
대전청,1618987497,13,10,215,2,대전광역시 서구 갈마동 (행정:갈마1동) 375-3,127.36638,36.347244,-1
충남청,1618892388,19,10,215,2,충청남도 천안시 동남구 목천읍 신계리(행정:목천읍) 280-1,127.20741,36.77555,-1
충남청,1618987714,19,10,215,3,충청남도 서산시 동문동(동문2동) 1044-97,126.45539,36.7829,-1
대전청,1618890881,13,10,215,3,대전광역시 서구 가수원동(가수원동) 1006,127.35002,36.306564,1
대전청,1618985842,13,10,215,3,대전광역시 중구 유천동 (행정:유천2동) 319-1,127.39602,36.3216,-1
충남청,1618986515,31,10,215,2,세종특별자치시 세종시 고운동 (행정:고운동) 1729,127.23414,36.50425,-1
충남청,1619051791,19,10,215,1,충청남도 천안시 동남구 봉명동 (행정:봉명동) 38-4,127.14045,36.80444,-1
충남청,1618986932,19,10,215,2,충청남도 천안시 동남구 용곡동 (행정:일봉동) 605,127.13659,36.78986,-1
충남청,1618367573,19,10,215,2,충청남도 홍성군 홍북읍 신경리(행정:홍북읍) 1366,126.67256,36.648758,-1
대전청,1618986199,13,10,215,1,대전광역시 유성구 도룡동 (행정:신성동) 1,127.39911,36.37583,-1
충남청,1618894029,19,10,215,2,0,0.0,0.0,-1
충남청,1619052370,19,10,215,2,충청남도 천안시 서북구 차암동 (행정:부성2동),127.105896,36.84463,-1
충남청,1618368578,19,10,215,1,충청남도 아산시 둔포면 운용리(둔포면) 279-47,127.06722,36.935833,-1
충남청,1618891181,19,10,215,2,충청남도 당진시 읍내동(당진1동) 232-1,126.63288,36.895027,-1
충남청,1618891838,19,10,215,3,충청남도 천안시 동남구 청수동(청룡동) 261,127.156204,36.79084,-1
충남청,1618368217,19,10,215,1,충청남도 예산군 덕산면 읍내리(행정:덕산면) 394-6,126.66293,36.707836,-1
충남청,1618891543,19,10,215,3,충청남도 당진시 수청동(당진1동) 998,126.64714,36.901222,-1
충남청,1618987051,19,10,215,2,충청남도 부여군 양화면 족교리(행정:양화면) 201-2,126.8572,36.128433,-1
충남청,1618994430,19,10,215,1,충청남도 천안시 서북구 성정동 (행정:성정2동) 1323,127.14167,36.82972,-1
대전청,1618988266,13,10,215,1,대전광역시 서구 탄방동 (행정:탄방동) 616,127.382256,36.345413,-1
충남청,1618992103,31,10,215,2,세종특별자치시 세종시 다정동 (행정:다정동) 4-5,127.24936,36.496765,-1
충남청,1618989577,31,10,215,1,세종특별자치시 세종시 보람동 (행정:보람동) 643-4,127.29006,36.47552,-1
충남청,1618995013,19,10,215,2,충청남도 서천군 서천읍 군사리(행정:서천읍) 412,126.69294,36.078716,-1
대전청,1618994925,13,10,215,2,대전광역시 유성구 관평동(관평동) 772,127.39448,36.425224,-1
충남청,1618994762,19,10,215,2,충청남도 아산시 음봉면 산동리(행정:음봉면) 479-24,127.09394,36.832752,-1
대전청,1618993742,13,10,215,2,대전광역시 유성구 하기동 (행정:노은2동) 542,127.32429,36.38879,-1
충남청,1618991309,19,10,215,2,충청남도 계룡시 엄사면 엄사리(행정:엄사면) 226-37,127.23961,36.28172,-1
충남청,1618887019,19,10,215,1,충청남도 당진시 읍내동 (행정:당진1동) 1595,126.62802,36.89872,-1
충남청,1618960415,19,10,215,3,충청남도 예산군 응봉면 지석리(응봉면) 127-2,126.7597,36.648987,-1
충남청,1618884721,19,10,215,1,0,0.0,0.0,-1
충남청,1618887563,19,10,215,2,충청남도 천안시 서북구 두정동 (행정:부성1동) 1464,127.14211,36.83146,-1
충남청,1619264861,19,10,215,1,충청남도 천안시 서북구 백석동 (행정:백석동) 880,127.12401,36.821854,-1
충남청,1618889054,19,10,215,1,충청남도 태안군 원북면 방갈리(행정:원북면) 831-5,126.22661,36.897846,-1
충남청,1618888983,19,10,215,3,충청남도 천안시 서북구 불당동(불당동) 1535-1,127.10872,36.81535,1
충남청,1618885665,19,10,215,1,충청남도 천안시 동남구 신방동 (행정:신방동) 1557,127.13311,36.77715,-1
충남청,1618888406,19,10,215,3,충청남도 당진시 송산면 동곡리(송산면) 156-17,126.70312,36.978394,-1
충남청,1618889180,19,10,215,3,충청남도 천안시 서북구 불당동(불당동) 1535-1,127.10872,36.81535,1
대전청,1618885828,13,10,215,1,대전광역시 대덕구 법동 (행정:법2동) 188,127.43133,36.3714,-1
대전청,1618885960,13,10,215,1,대전광역시 대덕구 오정동 (행정:오정동) 277-23,127.41286,36.35238,-1
충남청,1618886774,19,10,215,2,충청남도 서산시 죽성동 (행정:석남동) 74-1,126.44818,36.745693,-1
충남청,1618888453,19,10,215,1,충청남도 아산시 영인면 아산리(행정:영인면),126.95402,36.855488,-1
충남청,1618887225,19,10,215,1,충청남도 서산시 대산읍 독곶리(대산읍) 산184-14,126.356735,36.987335,-1
대전청,1618888591,13,10,215,2,대전광역시 유성구 지족동 (행정:노은1동) 921,127.32316,36.37585,-1
충남청,1618996965,19,10,215,3,충청남도 천안시 서북구 성정동(성정1동) 327-26,127.14555,36.8175,-1
충남청,1618997025,31,10,215,2,세종특별자치시 세종시 금남면 용포리(행정:금남면) 120-3,127.281136,36.46401,-1
대전청,1618996478,13,10,215,2,대전광역시 서구 정림동 (행정:정림동) 716,127.37049,36.308247,-1
충남청,1619412586,19,10,215,3,충청남도 천안시 서북구 두정동(부성1동) 43-3,127.15528,36.831112,-1
대전청,1619059214,13,10,215,1,대전광역시 동구 중동 (행정:중앙동) 317,127.43304,36.330856,-1
충남청,1618745768,19,10,215,2,0,0.0,0.0,-1
충남청,1618743802,19,10,215,2,충청남도 금산군 금산읍 상리(행정:금산읍) 48-5,127.49028,36.10885,-1
충남청,1619412883,19,10,215,1,충청남도 홍성군 홍북읍 대인리(행정:홍북읍) 241,126.74423,36.635986,-1
충남청,1619060042,19,10,215,2,충청남도 보령시 명천동 (행정:대천4동) 389,126.6087,36.342102,-1
대전청,1619414545,13,10,215,1,대전광역시 서구 탄방동 (행정:탄방동) 1477,127.40193,36.345345,-1
대전청,1619059051,13,10,215,2,대전광역시 동구 가양동 (행정:가양1동) 705,127.43729,36.341133,1
충남청,1619413583,19,10,215,2,충청남도 천안시 서북구 차암동(부성2동) 448,127.10198,36.841663,-1
대전청,1619412729,13,10,215,1,대전광역시 중구 선화동 (행정:은행선화동) 216,127.41617,36.339634,-1
충남청,1619412182,19,10,215,2,충청남도 서천군 마산면 신장리(행정:마산면),126.7911,36.116657,-1
충남청,1618903361,31,10,215,3,세종특별자치시 세종시 나성동(새롬동) 355-1,127.26179,36.49138,-1
충남청,1618710630,19,10,215,3,충청남도 천안시 동남구 신방동(신방동) 100,127.126816,36.78582,-1
충남청,1618903555,31,10,215,2,세종특별자치시 세종시 고운동 (행정:고운동) 1390,127.239494,36.51872,-1
충남청,1618899910,19,10,215,2,충청남도 아산시 탕정면 호산리(행정:탕정면) 507-1,127.07565,36.807674,-1
충남청,1618900741,19,10,215,2,충청남도 당진시 읍내동 (행정:당진1동) 230-3,126.63273,36.89553,-1
충남청,1618912473,31,10,215,1,세종특별자치시 세종시 한솔동(한솔동) 168-72,127.258965,36.48028,-1
충남청,1618902647,19,10,215,2,충청남도 천안시 서북구 불당동 (행정:불당동) 1496,127.10201,36.822,-1
대전청,1618895424,13,10,215,3,대전광역시 동구 구도동(산내동) 103-33,127.47611,36.270832,-1
대전청,1618901819,13,10,215,2,대전광역시 대덕구 중리동 (행정:중리동) 275-30,127.42069,36.36142,1
충남청,1618901295,19,10,215,2,충청남도 아산시 온천동(온양2동) 77-7,127.00908,36.77986,-1
대전청,1618899839,17,10,215,2,강원도 강릉시 내곡동 (행정:내곡동) 623,128.87903,37.74182,-1
충남청,1618901792,19,10,215,2,충청남도 서산시 대산읍 대산리(행정:대산읍) 125-1,126.43468,36.937283,-1
충남청,1618707705,19,10,215,3,충청남도 천안시 동남구 신부동 (행정:신안동) 273-2,127.16092,36.83057,-1
충남청,1618913684,19,10,215,1,충청남도 예산군 덕산면 시량리(행정:덕산면) 468-1,126.633995,36.68634,-1
충남청,1618900435,19,10,215,1,충청남도 공주시 산성동 (행정:웅진동) 181-182,127.12376,36.457508,-1
충남청,1618902036,31,10,215,2,세종특별자치시 세종시 아름동 (행정:아름동) 1350,127.24701,36.5117,-1
충남청,1618904616,31,10,215,1,세종특별자치시 세종시 한솔동(한솔동) 942,127.25879,36.480553,-1
충남청,1618895652,19,10,215,2,충청남도 부여군 부여읍 구아리(행정:부여읍) 397,126.909584,36.280613,-1
충남청,1618895752,19,10,215,2,충청남도 천안시 동남구 광덕면 광덕리(행정:광덕면) 704-1,127.03349,36.67453,-1
충남청,1618895219,19,10,215,2,0,0.0,0.0,-1
대전청,1618895936,13,10,215,3,대전광역시 대덕구 오정동(오정동) 223-213,127.42538,36.351044,-1
대전청,1618902178,13,10,215,2,대전광역시 유성구 송강동 (행정:관평동) 534,127.3834,36.42257,-1
대전청,1618901940,13,10,215,2,대전광역시 유성구 원촌동(전민동) 49-21,127.40583,36.3775,1
충남청,1618897136,19,10,215,2,충청남도 서산시 석림동 (행정:수석동) 768,126.45993,36.7723,-1
충남청,1619061806,19,10,215,1,충청남도 아산시 둔포면 석곡리(행정:둔포면) 1542,127.05831,36.913372,-1
충남청,1618965340,19,10,215,2,충청남도 태안군 원북면 방갈리(행정:원북면) 831-5,126.22661,36.897846,-1
충남청,1619061948,19,10,215,2,충청남도 아산시 둔포면 운용리(행정:둔포면) 289-11,127.06305,36.934456,-1
충남청,1619061945,19,10,215,3,충청남도 천안시 서북구 백석동(백석동) 1209,127.11068,36.823425,-1
충남청,1618967695,19,10,215,1,충청남도 공주시 월송동 (행정:신관동),127.148895,36.473675,-1
충남청,1618967715,19,10,215,2,충청남도 천안시 서북구 백석동(백석동) 150-2,127.11885,36.823563,-1
충남청,1619062885,19,10,215,2,충청남도 천안시 서북구 불당동(불당동) 1544,127.10616,36.814205,-1
충남청,1618967139,19,10,215,1,충청남도 당진시 석문면 교로리(석문면) 901-39,126.5132,37.04872,-1
충남청,1618898200,19,10,215,3,충청남도 보령시 동대동 (행정:대천4동),126.6025,36.3446,-1
충남청,1619063284,19,10,215,2,충청남도 천안시 서북구 두정동 (행정:부성2동) 561-8,127.12828,36.832577,1
충남청,1619063125,19,10,215,3,충청남도 천안시 서북구 차암동(부성2동) 404,127.11185,36.840126,-1
충남청,1618964035,19,10,215,2,충청남도 천안시 서북구 불당동(불당동) 1535-1,127.10872,36.81535,-1
충남청,1618968295,19,10,215,2,충청남도 서산시 음암면 부장리(행정:음암면) 360,126.52329,36.771664,-1
대전청,1618968434,13,10,215,3,대전광역시 대덕구 송촌동 (행정:송촌동) 295-29,127.441795,36.352325,-1
대전청,1618898171,13,10,215,2,대전광역시 서구 도마동 (행정:도마2동) 211,127.36833,36.32231,-1
충남청,1619060382,19,10,215,2,충청남도 공주시 유구읍 녹천리(행정:유구읍) 424,126.9319,36.586285,-1
충남청,1619061216,19,10,215,1,충청남도 천안시 서북구 쌍용동 (행정:쌍용3동) 1925,127.11918,36.803463,-1
충남청,1619062471,19,10,215,2,충청남도 천안시 서북구 성환읍 양령리(성환읍) 617-2,127.144646,36.964703,-1
대전청,1618966223,13,10,215,3,대전광역시 대덕구 대화동 (행정:대화동) 289-1,127.40214,36.36602,-1
충남청,1618969686,19,10,215,1,0,0.0,0.0,-1
충남청,1619061691,19,10,215,1,충청남도 공주시 탄천면 장선리(행정:탄천면) 151-13,127.0701,36.319275,-1
충남청,1619064345,19,10,215,2,충청남도 태안군 남면 당암리(남면) 720,126.320274,36.619446,-1
대전청,1619071469,13,10,215,1,대전광역시 유성구 도룡동(신성동) 3-3,127.38178,36.374943,-1
대전청,1619414627,13,10,215,3,대전광역시 서구 탄방동(탄방동) 644,127.38416,36.343887,-1
대전청,1619078051,13,10,215,1,대전광역시 서구 변동 (행정:변동),127.38796,36.326977,1
대전청,1619000826,13,10,215,1,대전광역시 서구 용문동 (행정:용문동) 241-38,127.39535,36.338867,1
충남청,1619070087,19,10,215,1,충청남도 당진시 송악읍 고대리(행정:송악읍) 167-32,126.72565,36.98414,-1
충남청,1619069888,19,10,215,2,충청남도 보령시 남포면 창동리(남포면) 94-4,126.61704,36.319782,-1
충남청,1619221051,19,10,215,2,충청남도 당진시 면천면 죽동리(면천면) 136-9,126.65596,36.857956,-1
충남청,1619080309,19,10,215,1,충청남도 금산군 금성면 도곡리(금성면) 179-1,127.46298,36.1217,-1
대전청,1619078868,13,10,215,1,대전광역시 서구 관저동 (행정:관저1동) 1643,127.34446,36.307735,1
충남청,1619079791,19,10,215,2,충청남도 보령시 남포면 창동리(행정:남포면) 94-4,126.617134,36.319313,-1
충남청,1619413933,19,10,215,1,충청남도 당진시 송악읍 복운리(행정:송악읍) 1639-1,126.78245,36.94234,-1
충남청,1619004070,19,10,215,2,충청남도 천안시 서북구 두정동 (행정:부성2동),127.13197,36.833214,-1
대전청,1619077935,13,10,215,1,대전광역시 서구 변동 (행정:변동),127.38796,36.326977,1
충남청,1619132171,19,10,215,1,전라북도 전주시 완산구 평화동2가 (행정:평화2동) 336-6,127.13445,35.78746,-1
충남청,1619072586,31,10,215,1,세종특별자치시 세종시 아름동 (행정:아름동),127.24733,36.511475,-1
